participant_id,timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,label
0,119720,BA_SCROLL,1,0.190725631830893_0.9384454904498637_0.017854282205726445,0.23493708325246143_0.9265846311286604_0.01418125049435422,0.275147983369984_0.8714713496642169_-0.001660299121548137,0.28499099151912166_0.8102738611246888_-0.030207791405851774,0.2628762085071755_0.7575632340859777_-0.051554395404642205,0.27922465277592945_0.7195712715336305_0.015101248618294056,0.3052987582223344_0.6488938423568978_0.004248857253363461,0.32073667691948293_0.6242531501452613_-0.007789553704435465,0.32999603943655353_0.6101586496166992_-0.03253673845261989,0.24911622452495485_0.6934124447088589_0.006816766211194467,0.2760868151404857_0.6101234591702724_-0.007535671692987301,0.2968019539949796_0.603283759013281_-0.029797525589363785,0.30883672805878043_0.6017656670538207_-0.047353487310374975,SCROLL_UP
0,119749,BA_SCROLL,1,0.19078804836098517_0.9377785776855135_0.018934576244493916,0.23514743171389238_0.9257733463633471_0.014284858310527207,0.2750616263848605_0.8697983894886062_-0.002204350089398544,0.28418671120502814_0.8083524268742994_-0.031128737362571664,0.26209984690599064_0.7551267629584795_-0.05186498355641793,0.2796727567742714_0.7178111267049012_0.014222175058785484,0.3054702084649983_0.6447067572732746_0.004053354067461277,0.3202821973705473_0.6141001672109356_-0.0076986920854050615,0.32938660181863677_0.5925431231921997_-0.03200880802655743,0.24929486908720327_0.6918535643562596_0.006687901158176001,0.27569418584651945_0.6059880047400876_-0.006776422164360697,0.29604489762286357_0.5904967038277513_-0.028602839616693666,0.3082744894206724_0.5806189931653039_-0.04688865828320599,SCROLL_UP
0,119783,BA_SCROLL,1,0.190916767004523_0.9373149637223549_0.020032556677930035,0.23540015536352268_0.9249491524210305_0.01462519900346327,0.2749182734093716_0.868878195614933_-0.0027357838196496336,0.2835561496360959_0.8075098762414135_-0.03196156712957073,0.26180288172286686_0.7536693959014517_-0.052333085272906865,0.2803139567240436_0.7165396723714589_0.013484993717720831,0.30574972243224646_0.6415331017223979_0.003819209180558988,0.3199417045707848_0.6062610936610214_-0.007682795585838851,0.3289575059994346_0.5786175473742554_-0.031579759653286354,0.24972859579886114_0.6908794731891092_0.006535204267734,0.27548347262817385_0.6027622413126694_-0.0062522574476560075,0.29539620009024947_0.5806516765311343_-0.027610753611928315,0.30785624724866567_0.564269251205293_-0.04649836530530625,SCROLL_UP
0,119817,BA_SCROLL,1,0.19120040657789972_0.9372984936905915_0.02124147560204862,0.23581684543930906_0.9245380863754536_0.015139041732506181,0.2749544623058359_0.8685290773163787_-0.0030312668596061206,0.28314368822923197_0.8071245367925387_-0.03259980036884824,0.26170781236109686_0.7528086541952215_-0.052723734405993344,0.2808836722266165_0.7160779526684379_0.012854727917234679,0.30606488634042_0.639555271565754_0.0036114220557890487,0.3197709481712458_0.6004912410138696_-0.007674988318799254,0.3287970785128503_0.5680126463741358_-0.03120634312301971,0.25011258569212846_0.6907043052511165_0.006380830444879301,0.2752614962917786_0.6009653124402418_-0.006008738514753987,0.2947471012827556_0.5735756682360158_-0.026974691409831122,0.3073657992859015_0.5522262625517589_-0.04646270839567323,SCROLL_UP
0,119850,BA_SCROLL,1,0.19123562969900343_0.9376725809632154_0.021955805091109264,0.23603052329415813_0.9245219671891997_0.015514293151701471,0.2749728932032045_0.8686351505478662_-0.003271652763235739,0.28295551855366147_0.8073520275434671_-0.033054723672630626,0.26174679979656185_0.7529235910464543_-0.05299885179786597,0.28121624778838855_0.7161208145502166_0.012438980490621393,0.306113956363138_0.6389160602091462_0.003362702507836195,0.3194400080677889_0.5971487406062007_-0.00781730112180576,0.32850314885993237_0.5609227113223312_-0.03124752922749597,0.2503752648580241_0.690815571371456_0.006272449732213789,0.2751074828992066_0.600311558500167_-0.005821408221700041,0.2943530158326467_0.5690975608034122_-0.026479065683654848,0.30720341947709157_0.543923916230372_-0.04653958772178761,SCROLL_UP
0,119884,BA_SCROLL,1,0.19095111626893024_0.9383516515778233_0.021884109233257287,0.23587973162646877_0.9252793903483446_0.015518065487428491,0.27485620967936963_0.8696122787444148_-0.003555856947221892,0.2827542950232881_0.8080601265017843_-0.0331694798827666,0.26172304022291537_0.7534785494080558_-0.0528832702333825,0.2811206034114512_0.7180321139242615_0.01223965257458406,0.3060387595424147_0.640322780513661_0.003400488439450719,0.31917485067343887_0.5966961100234127_-0.007591942820910337,0.328412904029047_0.5577163928585241_-0.030856774023342755,0.25034703133489034_0.6924760607272308_0.006224236351561208,0.2747990865142963_0.6014002649428338_-0.005666158707601427,0.2940023840368144_0.5676743842445364_-0.025979031089680915,0.307168954587258_0.5398818268853596_-0.04635861948773282,SCROLL_UP
0,119916,BA_SCROLL,1,0.19049299946236406_0.9395698233832304_0.020881086114595028,0.2357482293853425_0.9266374083625075_0.014718139500486043,0.2748734056345022_0.8708677905439023_-0.004176357630188097,0.28258304035823006_0.8088832871106988_-0.033387881391088,0.26127565994246194_0.7542991340058148_-0.05244022238215583,0.28105706384106893_0.7201819834825489_0.012104835272252697,0.3058071791274621_0.643615393562235_0.0033120443369945357,0.3188723283536925_0.5995810758696823_-0.007659091451933959,0.32843828692830046_0.559069377886215_-0.03117082180275013,0.25039208386727446_0.6940249297928748_0.006306235785135952,0.274697292139675_0.604154093141706_-0.0057719555391173355,0.29389609701636255_0.5707926875180046_-0.026274517348398786,0.30743358252547354_0.5423934471192496_-0.04711189616239085,NONE
0,119950,BA_SCROLL,1,0.18990530125942068_0.941282349776378_0.019456035265167308,0.23537942903115458_0.9281794883622168_0.013860413769735645,0.27462478275230695_0.8723015083979515_-0.0047023310210663714,0.2826202490819332_0.8099922002146821_-0.033503319818051526,0.2610365000914207_0.755964565268922_-0.052423220896409176,0.2805785986608221_0.723482343969114_0.012352521646356694,0.3051932203088819_0.6493624796256364_0.0032335195895831165,0.31823942323745846_0.6059843525589966_-0.007741654534475786,0.3282329181416547_0.565295396412976_-0.0317891292706608,0.25013269547135253_0.6963245943317364_0.006384831007201932,0.27448461913311145_0.60866980399716_-0.005961091867550278,0.29384756332399703_0.5773562054495844_-0.026848974959842384,0.3080251870004509_0.5500028857853045_-0.0480056206267358,NONE
0,119983,BA_SCROLL,1,0.18964491230365624_0.942760410270016_0.018041827003232442,0.23508189429342038_0.9295063978682708_0.01295226697810789,0.2743459248155846_0.873407295871651_-0.005071894442745736,0.2829870326433847_0.811179142061089_-0.03351451362035423,0.26114371399487424_0.7577630305224802_-0.052610016484011195,0.28008523605870833_0.72612931999951_0.012758866044550033,0.3044272877625322_0.6555554071891261_0.0031088569924672747,0.3177888712105875_0.6136524141074391_-0.007795870498289096,0.3284162433611326_0.5743865952218115_-0.03245916638258928,0.24987422576356427_0.6983157575233421_0.006476501443687648,0.2742769894062969_0.6133996021431931_-0.006282417219053956,0.29392850594331627_0.5855137714275387_-0.027966517467730857,0.30856307009444034_0.5614836795541469_-0.049293022345008944,SCROLL_DOWN
0,120017,BA_SCROLL,1,0.18953161690328116_0.9442798752474154_0.016394097532885715,0.23477327970265777_0.9304433398446046_0.012338143415755433,0.27415357062105294_0.8741061381728457_-0.0049083450362751415,0.2835447107246931_0.8121255484129704_-0.033058720816069836,0.2614652334086527_0.7599332351632235_-0.052704998150626015,0.27847222703780833_0.7274784896643114_0.013648368491863324,0.3022698933165626_0.661197276896473_0.0033546550405375406,0.31659739778977436_0.6220070767594316_-0.007758890247718039,0.328574299944796_0.5860411632318926_-0.03289791831162639,0.24881622116413513_0.6996147656523102_0.006583689133289314,0.27282569027419834_0.6173977670417029_-0.006711337062653901,0.29367460764733794_0.5941982276065085_-0.02892259543890446,0.3095971895026_0.5753247724702218_-0.050169405134918285,SCROLL_DOWN
0,120050,BA_SCROLL,1,0.18976128998353956_0.9454189506282302_0.015373606747235811,0.23435661910056615_0.9313876456420106_0.012271542561059319,0.2743008993378_0.8741287463689651_-0.00413744699364261,0.2842948786013457_0.8122057793065482_-0.032094218722100255,0.2619226013368312_0.7613204375225162_-0.052447388208038966,0.2767294742114234_0.7270154240823709_0.014662320225743545,0.2995990951284851_0.6641774670173615_0.003620613680867533,0.31529740942749823_0.6290621199761183_-0.008110798125565484,0.32887800942528866_0.5990546789375649_-0.03388089002201611,0.24741975005981764_0.6996365447110267_0.006736601053645498,0.2711052971400893_0.6192567441738287_-0.007047935798118116,0.29330506092141345_0.6020207887349871_-0.029628736809926746,0.3103533349646594_0.5904433359090693_-0.05060131890964667,SCROLL_DOWN
0,120083,BA_SCROLL,1,0.19018644514048003_0.9465949509231164_0.015436226912018425,0.23404053722285864_0.9326870541890846_0.012849873671535748,0.27423478661463396_0.8750202078648254_-0.003140865178150783,0.2848830442899969_0.8130562088906428_-0.03066731613168335,0.26236282863187343_0.7628602707638626_-0.051789738445383204,0.2759879726129284_0.7272412445622224_0.015390822636531269,0.29902689968944274_0.6639779127351356_0.0040126713646159015,0.31577113829639314_0.6344653160217882_-0.008451078216314661,0.32969258555307884_0.6145348784611787_-0.03461155790908856,0.24678644666288252_0.7008434263282086_0.0067986304334563315,0.27075086254422476_0.6194458440046818_-0.007302647411306383,0.2935020201669556_0.6091009048985121_-0.03033470429860554,0.3100985675822469_0.6073076311257846_-0.050440726029015864,SCROLL_DOWN
0,120117,BA_SCROLL,1,0.19015991725416106_0.9477359393189679_0.015111760005495365,0.2339766244050951_0.9332190832392683_0.013223468172732273,0.2743882834791004_0.875690032563833_-0.0021402465591771206,0.28547161191896653_0.8136334961271017_-0.02943272587688141,0.26245567661895397_0.7643578787052063_-0.05120916979225627,0.27516622328420565_0.7269076916756263_0.016093818076409083,0.2987972503137643_0.6621709638207685_0.0046788581238353605,0.31653256863424584_0.639731569357195_-0.008250461622143069,0.3302113698207132_0.6311795065630409_-0.03455989310203968,0.2461276005046682_0.701950385364935_0.00689426946812966,0.27097278609708636_0.6196686613640238_-0.007600063049379732,0.294178219498509_0.6170594786299608_-0.030667345765296634,0.30974600432481547_0.6245828893587881_-0.04945662406852824,SCROLL_DOWN
0,120150,BA_SCROLL,1,0.19006717831207215_0.9486441166361437_0.015287295544259878,0.23399963636852036_0.9336403434194176_0.013792521383908019,0.27454774974813934_0.8766097223935347_-0.0011988522442136448,0.2857909629360521_0.8146594719581389_-0.028287372565518804,0.26245400677024555_0.7660716286820911_-0.05065455688406747,0.27501546926228276_0.7270842602397626_0.01661162940896128,0.2998767618522688_0.6605927366709337_0.005132807535025625,0.3178672921663078_0.6453026400148698_-0.008261513494701608,0.32996932159128123_0.6471137006941583_-0.0344783832554736,0.24589315854208602_0.7032742613101365_0.006944928671313116,0.2719700616585071_0.6198940148417988_-0.008027408690121767,0.29491449146375165_0.6251543835555189_-0.031019936337521887,0.30849381063911263_0.6411019346559759_-0.04838250110762106,SCROLL_DOWN
0,120183,BA_SCROLL,1,0.190014754774673_0.948739647957505_0.016000492574066428,0.2341528239620267_0.9341145018511652_0.014409074610707463,0.2749261569899788_0.8776403145931421_-0.00038634672418866496,0.2861233695042677_0.81604621064604_-0.027367138128480108,0.2626512139630257_0.7678846209464665_-0.05015920423165736,0.2756676700665798_0.7270039050217967_0.01682487224131087,0.30189739260559434_0.6579467192249_0.005147843155934929,0.3195547089581134_0.6507624162149293_-0.008945255405307948,0.3291805008273311_0.662518576770079_-0.03490743348397559,0.24636715096391787_0.7042590589161207_0.006945707186375292,0.2738992736329123_0.6203432218603165_-0.008641544318888184,0.29595751761519995_0.6350163639191526_-0.031641680764715845,0.3068427107694383_0.6592043106909367_-0.047124584756030936,SCROLL_DOWN
0,120217,BA_SCROLL,1,0.19005285008152584_0.9485732436917791_0.016919296295476366,0.23439838312248695_0.9343359120506954_0.015083760808894875,0.27515150403360294_0.8783020557516622_0.0003864790228554889,0.2863379990015465_0.8172871609683091_-0.02659704894701703,0.2627543878231_0.769762439665651_-0.0498544539824786,0.2767543456518051_0.7266660712906918_0.017011434591525872,0.30425731614021584_0.6558841454948187_0.004911803081571674,0.3211172879222586_0.6571015535125624_-0.009669285159588765,0.32802191330758634_0.677673567127428_-0.035091165676893764,0.24710580263263027_0.7046645332046739_0.00686551168804505,0.2755714786521184_0.6212728966372706_-0.009531502097204207,0.2958965754439361_0.6459784245970837_-0.03224129082168021,0.30397231872579544_0.6771648339554288_-0.045222530954467696,SCROLL_DOWN
0,120249,BA_SCROLL,1,0.1901823803059281_0.9487752891176995_0.01806863998256716,0.23452966767295447_0.9351254660144578_0.015746421995552255,0.27524263696177614_0.8796386982245293_0.0009481986544568766,0.28611052433284423_0.8192804209514661_-0.02612294096454035,0.26246636483459085_0.7720770701865003_-0.04979411687975424,0.2779459267110346_0.7271074718434971_0.01699382871922976,0.30631352484057844_0.6545388808222772_0.004406428635072403,0.3224085796263658_0.6630139325721653_-0.010503768834496269,0.3270681794783903_0.6908806115716628_-0.03525091129555859,0.24798416736702952_0.7055745163495059_0.006778397442858526,0.27695935825281043_0.6224831620134909_-0.010422277783834838,0.2955593411866766_0.6557399897959226_-0.03291213096304638,0.30124920007150247_0.6928017109334166_-0.04356970107029871,SCROLL_DOWN
0,120283,BA_SCROLL,1,0.19039510184701453_0.9491590123648689_0.019365834409058834,0.23482269134318232_0.9358771052563295_0.01649363888425976,0.2753310226305629_0.8811268778835175_0.0014021937197080795,0.285920563535947_0.8215541881024205_-0.02606670281254491,0.2623961577684753_0.7743328702528991_-0.05017629108051696,0.27919468158489213_0.7273012333074698_0.01684964198300939,0.30812227940424686_0.6539442030884554_0.003735107719859833,0.3235007109949465_0.6688572148214652_-0.011447179248352632,0.3263120290677891_0.702614605453009_-0.03555776759397632,0.24896586253627803_0.7061657459683987_0.006649638216265925,0.27807876952308574_0.6240769012195269_-0.011354499725885316,0.2952323571637425_0.6646985267946238_-0.033495880314699036,0.2990319323266417_0.7065776681661363_-0.042053480668632154,SCROLL_DOWN
0,120317,BA_SCROLL,1,0.19047459061285793_0.949252749385456_0.020632043750334377,0.2348066575224829_0.9365524694604959_0.01717151172457814,0.27514770809048855_0.8827736951664638_0.0017706945852940517,0.28564405695363554_0.82384635541434_-0.026134298014348675,0.26231241900690977_0.7761529479090149_-0.050614221622309996,0.2802192856789092_0.7280076212056072_0.01665139743431172,0.30968907050978667_0.6537117312985842_0.003244003188579364,0.3244440581567665_0.6733886225804389_-0.012333681528107154,0.32578129864066013_0.7119755983562427_-0.0362587945414515,0.2497992659758303_0.7071121693569639_0.0065401302034210265,0.2789230027820123_0.6255247818169911_-0.012034253214507996,0.29490201598764687_0.6718665842492673_-0.03409685017585057,0.29732812974650624_0.71769269273756_-0.04122962731025057,SCROLL_DOWN
0,120350,BA_SCROLL,1,0.19057730611436322_0.9491520841137726_0.02150704435209322,0.23471846337283708_0.9369740998970101_0.017618961125601768,0.2749773040074861_0.884050224443718_0.002047536398292004,0.2854043980897639_0.8256766560363366_-0.02611449272847647,0.262069981725761_0.7777642443707606_-0.05091019469878031,0.2808919481373199_0.7282696538263633_0.016485793779244116,0.3106933500185929_0.6531989296784548_0.0029641553020231595,0.3250342151457135_0.6764048515784502_-0.012939893976319495,0.3251863344218665_0.7188665461708035_-0.03684204383714451,0.25037127098645956_0.7077390957608397_0.00646095114485829,0.27940478158199417_0.6263246239612833_-0.012521109727787734,0.29459159117032074_0.6771462229314879_-0.034588788524622105,0.2960074248615818_0.7261633790817106_-0.04073091688077797,SCROLL_DOWN
0,120383,BA_SCROLL,1,0.1908054681720158_0.9489544406903712_0.021698868298132324,0.2347359441134537_0.9371015601338252_0.017692640018454744,0.27500165102154067_0.8846130285425537_0.002122328778362607,0.2852717749644259_0.8264526297797834_-0.026009906124404868,0.2619008095516751_0.7781850922052878_-0.05105120041673146,0.2812515919952685_0.7280954379315435_0.01651518663958716,0.31120397772910774_0.6524422661869167_0.0029676821236413855,0.32552244591188945_0.6775593184652139_-0.01306402337588363,0.32490739216060116_0.7226086888447544_-0.03704234313188755,0.2506795713202651_0.7077809062587878_0.006440350388776532,0.2797439514176339_0.626204013934957_-0.012729156909599115,0.29470065268746204_0.6798900578358519_-0.034892167806907,0.29540041706593173_0.7312377148696776_-0.0403839595502309,SCROLL_DOWN
0,120417,BA_SCROLL,1,0.1908023740531461_0.9487978160677694_0.021179644335189745,0.2344580447604819_0.9369244712973678_0.01735389349221512,0.274977837779284_0.8850724866997046_0.001890833060150413,0.2851363867417129_0.8267004744331102_-0.026155339214270754,0.26171285879246314_0.7777285518602386_-0.0511168308949849,0.2809992353557821_0.7281899776836442_0.016601422895558736,0.3106676270685401_0.652114848010416_0.0033590051654658433,0.32552541555939135_0.6757752079345551_-0.01275279096394772,0.3251611470353657_0.7216085103142373_-0.037238145678987214,0.25048351298940147_0.707740909813854_0.006472249756488221,0.27974234569679024_0.6249764920164959_-0.012448603032600251,0.2952749076117769_0.6773820689470568_-0.035115143585430386,0.29601005809808845_0.7294233603341577_-0.04144350766227182,NONE
0,120452,BA_SCROLL,1,0.19043754424106732_0.9488910627602214_0.02042346853028082,0.23425633060380333_0.9368464937516089_0.01688659321653306,0.275192061883736_0.8847935812481915_0.0016058761916200863,0.28530191182256953_0.8254417384560951_-0.026605736937574898,0.26171941337292925_0.7763439609492505_-0.05158252361586738,0.2800129708003422_0.7284832618061866_0.016673952416235656,0.30814116041833617_0.6531781392992935_0.003718921790415583,0.323988221184238_0.6712347689134095_-0.012123072915315588,0.3261326216993375_0.713796941994676_-0.03721004013995338,0.2497201473408696_0.7074905450813078_0.0065676959297919415,0.27822520175465204_0.6237867999784006_-0.011797135864552949,0.2953502609435475_0.6706486122728188_-0.03498176881927395,0.29800480880185026_0.721626783455467_-0.04291132055986354,NONE
0,120482,BA_SCROLL,1,0.18997956820687972_0.9489875111769577_0.019132295513235278,0.23402622916256996_0.9364703051811883_0.016160907522936342,0.2752768296579745_0.8837428821570616_0.001146728121569995,0.2853316688470937_0.8233295365091999_-0.027385397634071,0.2618240656638586_0.7744343196459361_-0.05208111181395093,0.27844545096965_0.7290852682927582_0.016864282697959306,0.3049757030882395_0.6565489043952148_0.004018847544904182,0.3214896258479947_0.667008242834585_-0.01118490876598355,0.3268746346900975_0.70046996955796_-0.03652093885167447,0.24853925890872933_0.7071585270303172_0.006656395500251782,0.275413158248967_0.6234030428498469_-0.010967853800342158,0.2943158387425547_0.6609939040280024_-0.03434286509361382,0.3005072496560737_0.7058621367176818_-0.044288581317809654,SCROLL_UP
0,120517,BA_SCROLL,1,0.190332382983854_0.948996136489784_0.018343492136663395,0.23400695485238723_0.9363820833020553_0.015362267062941932,0.27501327185473656_0.8823103295522485_8.138563102979971e-05,0.28492040228310406_0.8216318713757865_-0.02859149635327807,0.26194922464564985_0.77186518232884_-0.052531087394848186,0.27849436879802836_0.7283043994219569_0.016591949510990432,0.3040989456397658_0.6586333052445349_0.003932816306682929,0.32042946312956766_0.6596964532764572_-0.010516153529033637,0.32772410398086826_0.6802924385446225_-0.035904635114065865,0.24854318886717208_0.7049433281054245_0.006710382734019861,0.274832429656272_0.6232526304697579_-0.010351144779432359,0.2946519863035683_0.6499771000175985_-0.03381631941125008,0.3034633654139459_0.6839379326788941_-0.046202613477824075,SCROLL_UP
0,120550,BA_SCROLL,1,0.1905199975306913_0.9477888543631835_0.018325285766534964,0.23433585653594727_0.9352200255436218_0.014921019715769882,0.2748445899378603_0.8803970207180623_-0.0005992627472360968,0.28421971830895093_0.8193937958982367_-0.029441324953182153,0.26163639893115004_0.7686960762410323_-0.05227229714099147,0.27877090836087143_0.7268354283739303_0.015941742160653156,0.30417054039814995_0.6566972125473736_0.0038730273802538746,0.3200447709888836_0.6480659313704029_-0.009551815593040448,0.3281940081545585_0.6555925099673203_-0.034573298243754755,0.2485240555979415_0.7026332608882703_0.00677736818534478,0.2742765980314294_0.6205794932346015_-0.009481636491384938,0.2941431829473499_0.6344971991562296_-0.0326291579645889,0.30427338145431043_0.6551844442914613_-0.04687600021753148,SCROLL_UP
0,120583,BA_SCROLL,1,0.1903894854017198_0.9456534782430492_0.019106896418542036,0.23447370084040636_0.9334069908175879_0.014977475945316787,0.27477475651831196_0.8776378623172476_-0.0007770906949583721,0.28372659590379834_0.8161867715284649_-0.0298573285014976,0.2610292734303509_0.765112858269132_-0.051763754842309787,0.27899857135231715_0.7244840850010852_0.015253608156232105,0.304374497275185_0.651802944255123_0.004012479993459387,0.31959423434977696_0.6336565309926236_-0.008622059149580369,0.3278589017255206_0.629033143410868_-0.032890643416304315,0.2485098874312722_0.7000335925439293_0.0067603485116747575,0.2740754475077851_0.6161034084876751_-0.008501246318790782,0.2938043637387851_0.6170822411365072_-0.031089122286797923,0.30459232300326156_0.6246484967097193_-0.04676290301635612,SCROLL_UP
0,120617,BA_SCROLL,1,0.19068185487811565_0.9438599903886289_0.020420930021572407,0.234884750262207_0.9318219042232843_0.015401203438967894,0.27489643413806575_0.8749341481149064_-0.0009835830183461533,0.2832796995364542_0.8131952410829404_-0.030663493547562676,0.26053299916572853_0.7614938586978252_-0.05197865705301653,0.2795812509188288_0.7207580319702895_0.014407882127354993,0.3044323354090305_0.6447599427797394_0.004100718786523186,0.31883487711147446_0.6180937643181773_-0.007874457178940112,0.32682549294337426_0.6032718500215106_-0.031506094675031446,0.2487654803786344_0.6967925090487237_0.006619686962516113,0.2738432637755763_0.6096065622584323_-0.007588517463662998,0.29320759879055813_0.5990311050086626_-0.029525796972800382,0.3041773769839996_0.5954683424651266_-0.046405646786330135,SCROLL_UP
0,120650,BA_SCROLL,1,0.19102543790678025_0.9427808252576806_0.022106300778045894,0.23561219586158294_0.9303835206358602_0.016085189038777693,0.2752521444875766_0.8723479122495545_-0.0012823121429789246,0.28296397125903094_0.8102709274206431_-0.031484354653933774,0.2603202236714958_0.7580502009414145_-0.05249809774248036,0.28011447959973285_0.7173832624483325_0.0135850203301036,0.30451665156086694_0.637583331020514_0.004208550803029889,0.31816924698985405_0.6033925577268198_-0.00727247298831124,0.32570750782096225_0.5797614042535061_-0.03019832414648306,0.24895415354519423_0.6944107857462116_0.0064595161031492584,0.27346305663622944_0.6032128677381119_-0.006753325896627726,0.2921590432048098_0.5823525185322292_-0.028068851751557263,0.3028198030459399_0.5689207435941411_-0.045802482831667254,SCROLL_UP
0,120683,BA_SCROLL,1,0.19122219840319826_0.9418279431346114_0.023387075751507,0.23618503283043307_0.9287230629228727_0.016667535318346298,0.2754636672750131_0.8696951795082009_-0.001526415481671348,0.2828251560225751_0.8073387798240879_-0.03232169478653203,0.2602925120213031_0.7547933440226324_-0.05300551893304374,0.2805423798071056_0.7139722084465201_0.012972508749606105,0.30434989399115575_0.6307165747895558_0.004382113378973289,0.31712461382418305_0.5903452288520491_-0.006686978348687322,0.3240232806937205_0.5595087913334079_-0.029171207287004564,0.2491338960230298_0.6920223710629422_0.006333313958907766,0.2731033990004661_0.5973043954859607_-0.006051022161775448,0.29119413491251117_0.5677832837848288_-0.026679892150538186,0.30146301959892235_0.5460774756507646_-0.04518846382156244,SCROLL_UP
0,120718,BA_SCROLL,1,0.19148151882196962_0.9411291998293445_0.024226326030082478,0.23695726391140307_0.9271492567462266_0.017085914890695792,0.27584632377743845_0.867144376314538_-0.0017938525553581356,0.28280654467699257_0.8045025870459158_-0.03293250017975435,0.2603820179636001_0.7518223747267729_-0.053354777828777525,0.28099554077042815_0.7113847832252642_0.012499118750287608,0.3042651968510972_0.6251256804477946_0.004607998142029035,0.3162817070505574_0.5798234543333178_-0.006085464603579069,0.3226171288121786_0.5431858645009762_-0.028140203148596266,0.24935040171145972_0.6901779435231749_0.0062294699864106524,0.27277999951195736_0.5924769096764273_-0.005421250740475351,0.29037166353990274_0.5558923026679692_-0.025297669367374598,0.3003453526889493_0.5275000697006044_-0.04436185923779194,SCROLL_UP
0,120749,BA_SCROLL,1,0.19180720693036318_0.940802913639263_0.024784902110963646,0.23776191231778213_0.9259428546271754_0.017378458320680606,0.2763832322034846_0.8651987316424508_-0.002059950318021555,0.28294169837281963_0.8023574078287188_-0.0332933402150048,0.26043908514457703_0.7499879061901098_-0.053556970108290275,0.2815044108649387_0.7093969544069021_0.012166260604058517,0.30424635071055306_0.6208893331537069_0.0048195751980028055,0.31560412721805214_0.5716717879875283_-0.005524994331102391,0.32147167350681993_0.530424050182324_-0.027198139620203003,0.24964485999107028_0.6888039082014135_0.0061413809402002615,0.2725685523649217_0.5888781351401287_-0.004885686679511781,0.2897064444774758_0.5467168323801945_-0.02412900302519927,0.2994241288499204_0.5132022731009529_-0.04352043841333536,SCROLL_UP
0,120783,BA_SCROLL,1,0.1920532556070042_0.9409736964967377_0.02521010711810556,0.2385127346290823_0.9255539906376229_0.017658730995323935,0.277010723851014_0.8642537953229634_-0.002281366893516365,0.2833353216174909_0.8012082238360646_-0.03348892245405302,0.2607564228207092_0.7491432356614689_-0.05381496457158706,0.2819192317025101_0.7081781474984526_0.011938357243136417,0.30425400700963506_0.6183148004730082_0.004919251400238793,0.31508185805457783_0.5662900718771442_-0.005131603397926347,0.32065856834914186_0.5215903692962498_-0.026656046543421925,0.24988223859595987_0.6880609130639689_0.006056538650847572,0.2723311771313478_0.586737867399365_-0.004529635702633474,0.2890779540820417_0.5403075403060111_-0.023325764551445083,0.29866081644663556_0.502924156785282_-0.042982979806672324,SCROLL_UP
0,120817,BA_SCROLL,1,0.19225135220632178_0.9416778543684107_0.025467380434446074,0.2390662005006215_0.9258281693739595_0.017895337960455164,0.27765675775360177_0.8641646195866178_-0.0023550384115110902,0.2837266572096879_0.800819679845524_-0.03352007991046418,0.2608696677231964_0.7492245616737064_-0.05386398599862402,0.28220264171729376_0.7080829857378673_0.011800611378110133,0.3042178842766839_0.617114530254963_0.005066989340787349,0.3146342761641976_0.5628197839039981_-0.004775289589564528,0.3200061947557601_0.5153358120538212_-0.026108992126705314,0.2500200052970865_0.6882729320350375_0.006009102879529872,0.2720369211324159_0.5859148710603002_-0.004229886309356383,0.2885409010158775_0.5362872152396515_-0.022787410375224935,0.29804104701335704_0.4960386257173797_-0.04276197488499545,SCROLL_UP
0,120850,BA_SCROLL,1,0.19219300864970862_0.9424979336335835_0.025307635232943326,0.2393305139111631_0.926421316932273_0.017784818129804408,0.2781071495386053_0.8649105063611278_-0.0024976069029912207,0.2841716188414045_0.8012079356107333_-0.03348211701489058,0.2613061136360309_0.7496658708431766_-0.05378629458999114,0.2823560858183693_0.7092223857712325_0.011791630823498316,0.3042828812872376_0.6176770100987458_0.005299429876331661,0.3144494575123975_0.561701122933898_-0.004463997598012706,0.31971093658234856_0.5120324245148832_-0.025592952094175076,0.2501812759967024_0.6894475411274502_0.006007495959453327,0.2719330220610383_0.586552851171055_-0.003992001593948119,0.2883054624165533_0.5348366951043189_-0.02243858842591237,0.29782054532095176_0.49263949599283385_-0.04276989766274185,SCROLL_UP
0,120883,BA_SCROLL,1,0.19228175853758003_0.9436355787336491_0.02475371019255164,0.23958807777302688_0.9271694679821588_0.017543022750470382,0.27845620960967454_0.865916091722966_-0.0026589907643592243,0.2847189488588292_0.8020078943565067_-0.03346848740797494,0.2620361976905935_0.7507123586160697_-0.05368451033477367,0.28253766492315857_0.7110258058604858_0.011848276993898827,0.30439344641963695_0.6200227912264271_0.005384951458552817,0.314484839189926_0.5632471831753044_-0.0043926678025884795,0.3198955269148046_0.5122291605515428_-0.025577711361009007,0.2505344894672533_0.6910704645235117_0.0060129721978128305,0.27213198178533576_0.5883993568188021_-0.0038906209713941526,0.2885178812476348_0.5357807640309954_-0.022232469815332025,0.29829758968770015_0.4926770679665999_-0.04288528854302002,NONE
