participant_id,timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,label
0,228120,POINT_N_CLICK,3,0.22927851396219756_0.8514660994201491_0.05919696743286696,0.2811059560222609_0.8430112993383818_0.027086276976563208,0.3258422614986797_0.8183041553218862_-0.0015101071095248784,0.3548719713205149_0.8009382219042472_-0.0435621645035074,0.3778739899354657_0.7605393304055735_-0.06516889003866577,0.3370373290270371_0.5647432589023705_-0.00317634199110939,0.3741813137772626_0.46387616418109584_-0.01631221443272701,0.39945242936262637_0.4080231400133724_-0.02823651736048877,0.4218412668352718_0.3683301235330001_-0.05941850702168891,0.2899177074681251_0.5338786237239114_0.0027284482023145432,0.3094860498195431_0.4034455438530723_-0.014579516133574506,0.32597596328412126_0.32885517115973983_-0.04053730449479408,0.34527072817037_0.2655760390764941_-0.06876872238105292,NONE
0,228153,POINT_N_CLICK,3,0.22939103974832556_0.8503850897144946_0.0591316191752517,0.2811890408073412_0.8420556740494104_0.02690036628111019,0.32626152053317226_0.8172099622503678_-0.0018657067136590264,0.35528467131567404_0.7998188639423126_-0.04417482537879355,0.37906064033170395_0.7600219785075033_-0.06562687967581482,0.3372939619612537_0.562863594968271_-0.0032904142463070067,0.37435189959549475_0.4603247811182837_-0.01629032409077542,0.3998759121485484_0.4029453565121933_-0.028100787590487956,0.42287698037190397_0.3617041846189416_-0.059173730096835686,0.2899976015290045_0.5321185940741914_0.002747886962773456,0.30929505499883825_0.4009671704035028_-0.014602850561068742,0.32563670381668913_0.3254274720794642_-0.040438277474257045,0.3448764245506088_0.2610704515939132_-0.06861350938944621,NONE
0,228187,POINT_N_CLICK,3,0.2295747529183504_0.8498983661327102_0.059267404399296744,0.2813649368027486_0.8411522234703328_0.026957780388703462,0.32662807118766146_0.8161795403493055_-0.0019442970527509516,0.35567115770111407_0.798289362966289_-0.04456587700330263,0.37971007775990057_0.7589419435581084_-0.06612528971324708,0.33727120305632297_0.5613184624347304_-0.0033186207671055726,0.3743131127130474_0.45748096265669663_-0.01622596256642069,0.40010517484251124_0.3989746347619092_-0.027935291024481584,0.42360073047290775_0.3565282813766414_-0.05881109005738799,0.29004097105665394_0.5305534286689295_0.002752639472152435,0.3091993723128981_0.39902428158609266_-0.014631728378714156,0.3255893977861699_0.32251655418449116_-0.04031714634196972,0.34475095357862795_0.2574151269249261_-0.06836846971725308,NONE
0,228221,POINT_N_CLICK,3,0.2296990736893556_0.8492826684310706_0.0593009120996643,0.28157357905226055_0.8405224581738493_0.026923400376407718,0.32710414895910134_0.8155210944757945_-0.002036998468502336,0.3561158520088985_0.7973933373922268_-0.04479930703467565,0.38001753053448906_0.7578951081530664_-0.06639938741119977,0.3372746085765739_0.5601151747253111_-0.0033529564109714455,0.37429700821014134_0.45519082791229887_-0.016221704067456925,0.4002717586064614_0.39590121512039467_-0.02784689615562386,0.42414613737591533_0.35254208978484586_-0.058673328987991845,0.28998914457641756_0.5293707834395992_0.0027741045710767452,0.3089592590979534_0.39725836212228294_-0.014629863737250195,0.3253021730884788_0.3200772532524544_-0.04022338111080341,0.34436841437314103_0.25433362417635447_-0.06815982861689635,NONE
0,228254,POINT_N_CLICK,3,0.22983944293433362_0.8491668593084551_0.059406600536970215,0.2817880812002588_0.8401325504128283_0.02699520962569588,0.3274302941123495_0.8150964643753439_-0.002014573254477162,0.3564026806439078_0.7967337373919615_-0.04493072900872578,0.3804198178560123_0.7572779505170516_-0.06662396144225023,0.337378738374931_0.5593678961393492_-0.00336209947802795,0.37434749030567716_0.4538568361331686_-0.016258776272669,0.40044299973680797_0.3939068174713768_-0.027878254704831656,0.42459662496192_0.3497239966112019_-0.05873932189324382,0.2901186175925153_0.5285021532943429_0.002791893558289619,0.30897643447333956_0.3962661075178032_-0.014648405145188035,0.3253749047839545_0.31851737329974794_-0.04022381052476257,0.3444559882409903_0.2522673856673012_-0.06814983986514336,NONE
0,228288,POINT_N_CLICK,3,0.22994022569317768_0.8486394676523_0.059593298001740715,0.2819404008160725_0.8397977479413467_0.027055464403895328,0.3278128275521477_0.8149128052550053_-0.0019950535601704748,0.35654031067570974_0.7958946588855846_-0.045040582060425674,0.38083935760741117_0.7561006545000977_-0.06667676410161513,0.3374945684682706_0.5590980895517077_-0.003386670966451749,0.37448476929265273_0.4530027114335429_-0.01634508974181379,0.40064309011804444_0.39254643371533693_-0.027963724029587602,0.42502249669347403_0.34760765583655373_-0.05883310484154132,0.29022981943946025_0.5279678479330208_0.0028011030567375917,0.3089947583708317_0.3955044426586823_-0.014618165239159157,0.325413843800537_0.31727606161129496_-0.04014091169915271,0.34447829805434005_0.2505707463786896_-0.06797407668985944,NONE
0,228322,POINT_N_CLICK,3,0.2300931016704174_0.848430915113814_0.05965798534047949,0.2821453096207535_0.8394652110827221_0.02705740012094799,0.32818391873422303_0.814383871790369_-0.0019477996592783477,0.35703596138541643_0.795166902798165_-0.04502531791894372,0.38131997174648197_0.7552896141190296_-0.06665431134766783,0.33767374868483374_0.558752604179208_-0.0034113513386292336,0.37463210168519034_0.4522447151330099_-0.016360630447282518,0.4008572894009541_0.39138438980445345_-0.028020267967404443,0.42535054597309585_0.3459770846473466_-0.05898858703981326,0.2904297349632656_0.5276228249467584_0.002817396078522054,0.3092237081077219_0.3949970704767384_-0.014602037822774165,0.32567533120307307_0.3163319178715708_-0.04009905289476452,0.3446837694058439_0.24923014212973088_-0.06787996075278935,NONE
0,228355,POINT_N_CLICK,3,0.2301832397858884_0.8479215251895009_0.059584102031329064,0.2823626066634302_0.8391989550981724_0.027050848423365144,0.32854585014965565_0.8142205535861649_-0.0019515022329539894,0.3573075148549457_0.7944896165988836_-0.044978617868175,0.38171219378016596_0.7540221213641934_-0.06653951543860791,0.3378835699184023_0.5585905614317453_-0.00335269764709815,0.3747897835019304_0.4517785737822045_-0.016335349662791987,0.40110510966559976_0.39085765823257035_-0.02805941152296187,0.42586458256285475_0.3454685463990602_-0.05906114506968249,0.2906786571169595_0.5272653031664827_0.0028310716184099896,0.3094406816122151_0.39475743392731966_-0.01455959135736713,0.3259769321663617_0.31588947958114644_-0.03999949708275269,0.3451376283653276_0.24854527965646722_-0.06777496402840946,NONE
0,228387,POINT_N_CLICK,3,0.2302592573627302_0.8477640547348833_0.05945376857856019,0.28236909829690016_0.8389827912643596_0.026925777887442423,0.32858874530145676_0.8136438774659474_-0.0020746719592452715,0.35761001611445586_0.7938044742315605_-0.045016247921268064,0.38221995472353465_0.753485655732407_-0.06653869500393199,0.3380150501905507_0.5583807232237654_-0.0033591119102505417,0.37481528651261914_0.4514308794267646_-0.016322681414040963,0.40123414104287414_0.3905956259928709_-0.02815542646425344,0.42621216003450624_0.3453689658233193_-0.05921898904044143,0.29088718853193124_0.5269259157433303_0.0028477292533413876,0.3096225991056138_0.39465637143155907_-0.014531467989648893,0.3262363744722556_0.31571393757154864_-0.039998281714854804,0.3455064018160261_0.24830894911656173_-0.06776531748279838,NONE
0,228419,POINT_N_CLICK,3,0.2302314124953325_0.8477189141904335_0.059620924232316845,0.2824452390123523_0.8388883833563363_0.026947112278253804,0.32866908812959317_0.8133256711637369_-0.0021233842177105482,0.3576407544191221_0.7928262293791449_-0.04510160993979766,0.38253067087683496_0.7524588036119572_-0.06666984836764754,0.3379375878952842_0.5583895446663537_-0.0033627651255820254,0.3746433804952668_0.45150451055587704_-0.016360230530860456,0.4011469054627783_0.3905607192963414_-0.028280793105978787,0.4263168678629627_0.3454373950631354_-0.05938745685496896,0.2909137043301074_0.5267602040492846_0.002838952096358642,0.3096702503526826_0.3947866589681385_-0.014514044630976929,0.3263878284253082_0.3157587790416902_-0.040065102253387906,0.34584944403888046_0.24825847740466905_-0.06785511940562652,NONE
0,228454,POINT_N_CLICK,3,0.23009392678352797_0.8476338067368684_0.05959807703925199,0.28223598757180507_0.8386547855119735_0.02686010263054448,0.3284799234425173_0.8128838521699422_-0.0022043902002106142,0.357469508041981_0.7920452070598345_-0.045165742130648244,0.38258279285076_0.751941520180673_-0.06675092324024536,0.33753375561896176_0.5583478094582112_-0.0033382650909021747,0.37416314685531993_0.45162948124743607_-0.016395979949285534,0.40080573705103933_0.39074920052290385_-0.02839667824937425,0.4262135768690293_0.345777763912752_-0.05947455484135127,0.29060347938091025_0.5266017662782155_0.0028338384644633176,0.3094183828325764_0.3948368335450553_-0.014459013011815082,0.32621984349548033_0.31577613901513624_-0.04001485256276968,0.34580326443291715_0.24816534396406426_-0.06775423860425892,NONE
0,228487,POINT_N_CLICK,3,0.2297274951904027_0.8472649795783376_0.05982433553562981,0.2819949389202828_0.838235759066012_0.027037566595783855,0.32822700153630147_0.8127314434417338_-0.002066470648632847,0.3571385753075625_0.7916586528114113_-0.045037786914166725,0.38212893145277294_0.7513103033752208_-0.06661798512463647,0.33690608622124363_0.5583796406940104_-0.00332712743260028,0.37350624485165707_0.45188252848893096_-0.016481586856404898,0.4001954757950063_0.3910421604633365_-0.028531901612150842,0.4256959553367762_0.34610015073591455_-0.05965652242074948,0.29007586092591653_0.5264175810256547_0.0028152114762024596,0.3089109202934659_0.3949883027621001_-0.014484021816064462,0.32571306957291934_0.31585319599642603_-0.039965887947260886,0.3452845960090718_0.24803434988972675_-0.06771245579620316,NONE
0,228521,POINT_N_CLICK,3,0.2293366102193998_0.8474980865297966_0.059989770619284497,0.28164900546895943_0.8380378193270894_0.027184161598293802,0.3278303290275031_0.8124979604060054_-0.00192511675022952,0.35649283027015893_0.7908825143092182_-0.04497554858784431,0.381249385968798_0.7504296776176266_-0.06663436357597413,0.33604303861848966_0.558312658878603_-0.0033088161633615656,0.37255481229901977_0.45191896138596294_-0.016594947229035664,0.39928617189577065_0.39136423665046965_-0.028796991019859455,0.4248641368394588_0.34679124291081415_-0.06001153528507981,0.2893324554033309_0.5261915308506446_0.0027776556502307663,0.30817208812342933_0.39475652327123406_-0.01449385136636857,0.32499641286124686_0.31547081081973916_-0.03987933652272189,0.34447219961723974_0.2477862769851457_-0.06753531083027613,NONE
0,228555,POINT_N_CLICK,3,0.22872117919248_0.8476539829872651_0.06009341681457471,0.2811223662346799_0.837788272429445_0.027346719248937622,0.3273127551768059_0.8122807756085874_-0.0016441958925160745,0.35581697658986067_0.7901637565226004_-0.04466484157451434,0.3799372040398547_0.7489431521511692_-0.06623145869906666,0.33502410741800037_0.5583479677934953_-0.003326720224714674,0.37134932555103833_0.4524490191778164_-0.0168184927902285,0.3981173086981046_0.39218447603988865_-0.029056943702232475,0.4237932393269137_0.3474918408023452_-0.060541431127519876,0.28839322209892515_0.525888501188847_0.0027637716712971697,0.3071252435501961_0.3947410325207959_-0.014432500602982552,0.3238265582465323_0.3153506426724387_-0.039649490667743405,0.3431364774214529_0.24736307338789074_-0.067281341430029,NONE
0,229420,POINT_N_CLICK,4,0.22408087245383465_0.8193973916834592_-0.012154594718649693,0.2873350807221773_0.7853900475616477_-0.007979913092734608,0.3448776965898266_0.708503172809752_-0.0009188195369989451,0.38324007802074456_0.6375558928836287_0.007278250941958537,0.4194161677176501_0.580190732908481_0.022744942964179476,0.3021445480688845_0.50885641805136_0.015054409577250514,0.3390144694046966_0.4043243396289659_0.008045598413744099,0.3673332465378624_0.34531971525838545_-0.0017200921343727953,0.39510945111506157_0.2971605809084703_-0.028109058395148177,0.2700516609187799_0.4802062861474816_0.007968474253497258,0.2941085249395995_0.3458979485226987_-0.001899351203545583,0.3188769030114744_0.2630423476589908_-0.017986124965860398,0.3444695349909545_0.1974139396753967_-0.0342500412453947,NONE
0,229455,POINT_N_CLICK,4,0.2233033215344636_0.817205978875637_-0.012611826288091904,0.28638908689753556_0.7831513272377031_-0.008217847674753025,0.34364039226865695_0.7060895093400257_-0.0009814671915650986,0.38215400904707353_0.6344314898005249_0.007528663010856717,0.4179009981008169_0.5756145475961635_0.02305069904411885,0.30045461517210287_0.507547928744982_0.015170792638301876,0.3372055998004907_0.40291881704390153_0.008234445390064342,0.3654275999616132_0.34381863841764587_-0.0013922198607098301,0.39310455822939055_0.29550501120504774_-0.027675325894451826,0.2685662053295674_0.47890577732344186_0.007988379582350838,0.29237748386159174_0.3450785921250437_-0.0018231681180832012,0.31691951414273056_0.2621661798392288_-0.017786294689427974,0.34225685806097045_0.19643050705647946_-0.03391759228624801,NONE
0,229487,POINT_N_CLICK,4,0.2226203410101484_0.815241395191574_-0.012680907072534376,0.2854753170453417_0.781148742568666_-0.008294109070035421,0.3423789304454798_0.7038650376096549_-0.0012816446814442176,0.38108158612483534_0.6313224621574975_0.007030312980382609,0.41643513735547044_0.5709438847428854_0.02213112684794309,0.2989149559468864_0.5063698163465106_0.015075596093368553,0.33551832720100355_0.4018355202202806_0.008136731693711935,0.36359571942890057_0.34263304765504565_-0.0014291857873257987,0.39115631384845084_0.2941756201777223_-0.027754983980732513,0.26699126897404213_0.4775872549916881_0.008014222244588844,0.2906516289845676_0.3442577100781325_-0.0018846659813592612,0.3149806448644469_0.26131190667427_-0.017744847016057302,0.34013211656428544_0.19540749410992053_-0.03396846458846649,NONE
0,229520,POINT_N_CLICK,4,0.22195618973354903_0.8135779609332275_-0.012939973391620488,0.2846849528187837_0.7794951406575634_-0.008556866497780962,0.34121879434265096_0.7020625124371197_-0.0016844954326553742,0.3798206011790736_0.6286554605135042_0.006485200735067502,0.4147327422810744_0.5671126903634307_0.021450183174674054,0.2974754706168841_0.5053196089136953_0.014975551550970096,0.33394503342675746_0.40088277789154125_0.008111357040855931,0.3620064519183188_0.3417709898589608_-0.0014981288866088385,0.3895619972800851_0.2933656237914851_-0.02785753915053793,0.2655021042676736_0.4764274733468356_0.008008202620481103,0.28898604680185086_0.3433798950503448_-0.0018365641597326422,0.313145205483919_0.2603293860743556_-0.01773427307726616,0.3381250673835847_0.19425684746269536_-0.034021587018444696,NONE
0,229554,POINT_N_CLICK,4,0.22119700909598994_0.8120308963497316_-0.013363458687089422,0.283928689736869_0.7778654024964486_-0.009127074063607918,0.34040770129901093_0.7002152999239085_-0.002440831958039888,0.3788174697032534_0.6258404350573793_0.005452855874804796,0.41323351500138844_0.5634010959896276_0.02017061621480333,0.29654415727811423_0.5042484392061516_0.014669823674667374,0.3328329602683988_0.4000384309466559_0.007850309687974968,0.3608268827069878_0.3411286637495802_-0.001840476425956535,0.3883733045463276_0.2928198426878207_-0.02841700755033643,0.2643187833668367_0.4751628102623989_0.00801190349361074,0.28755051270393184_0.3425185582312091_-0.0017665920784803886,0.311515021408467_0.25950481134971887_-0.01789372319079776,0.33636620833916453_0.19329226443103276_-0.034414631799280296,NONE
0,229587,POINT_N_CLICK,4,0.22029441595828_0.8108373521200685_-0.013733430583494934,0.2831865587860315_0.7763279975228243_-0.00960398253265132,0.3396460131529325_0.6984459797538851_-0.0031765426387661997,0.37789025968479817_0.6229939537282765_0.0042913805045351515,0.41159462640845945_0.5593895259883269_0.018530212525790114,0.2958355727287719_0.5031588784324872_0.014398930393305219,0.33198938805305217_0.39939761945214897_0.007563008251287874,0.3598743104830646_0.34088710668173205_-0.0022992823381986997,0.38734692664182285_0.29282910823152486_-0.029146399736195813,0.26343666059506543_0.47393507256218353_0.008006379284666158,0.28653275072787326_0.34162443091647976_-0.0017333878581311433,0.31031618959495905_0.25870748868243626_-0.018112980557261623,0.3350175515369017_0.19236356360857745_-0.03493795806202861,NONE
0,229621,POINT_N_CLICK,4,0.21961576641206315_0.8099619339650367_-0.013829382363333729,0.28240757298707714_0.7751544714588112_-0.009850252957845603,0.3388935518839641_0.696797397931221_-0.0036919464818854575,0.3770499353898979_0.620719522399583_0.0033761968690288174,0.41009644039602416_0.5563773944684874_0.01708394899707252,0.295336654384342_0.5022308736219205_0.014220152634498912,0.3313311182534159_0.39867085845158123_0.0073464470167941545,0.35905361365439603_0.34053203441688834_-0.0026499983755562135,0.38646495605497444_0.2927916502899013_-0.029701944005322466,0.2627454224644709_0.4730544844794954_0.00796907007452343,0.28564878583124576_0.34091616837324423_-0.0017751686576673292,0.30922585683496384_0.25809025375570244_-0.018399048433922705,0.3338169312918535_0.19163784061388223_-0.03539582104709603,NONE
0,229655,POINT_N_CLICK,4,0.2191691440391888_0.8091694029764728_-0.01451217550307467,0.2819155026454906_0.7744196296229511_-0.010435158444805841,0.33839269618818635_0.6955492593445801_-0.0043120751899257855,0.3764071921740704_0.618607020507557_0.002576052981863984,0.4086753278424846_0.5534383165605077_0.016056602118342832,0.294901309887097_0.5017298089801627_0.014078587761018625,0.33089616243644243_0.3986297836374094_0.00725247071663433,0.3585416809015442_0.34071958047540524_-0.002862650222604547,0.385875537117234_0.29312915849257165_-0.030089185783729565,0.2621376970146981_0.4722833342972346_0.007986085554512296,0.28504095101492644_0.3404309305997032_-0.0016674450281197947,0.30846666063810657_0.25759467767497213_-0.018382079769152782,0.3329139356966298_0.19095887879145979_-0.03555393923303968,NONE
0,229688,POINT_N_CLICK,4,0.2187582675257007_0.8086320211566604_-0.014996349658727284,0.2814912036243423_0.7737466407215237_-0.010803690599094948,0.3379516175637998_0.6944558936435719_-0.00478589197967653,0.37582401714600994_0.6169325996480806_0.001972298195561225,0.4073762774030771_0.5509458031469352_0.015141923163676036,0.29444696186345876_0.501335078663775_0.014023955540254873,0.33048125580631643_0.3986481182154696_0.007192448627788971,0.35815495135728276_0.3409624575169209_-0.0030329534944097793,0.3855112664857794_0.29356698789253755_-0.030332427640331276,0.26159647176542977_0.47177815497898645_0.007988109119178417,0.2845562030803127_0.3400368216396442_-0.001568512220615953,0.3079333564912897_0.2571349405194943_-0.018331201270404166,0.33233392279589025_0.19028900177965832_-0.035580622823885966,NONE
0,229721,POINT_N_CLICK,4,0.21829305081674893_0.8081423560839588_-0.014880445477294633,0.2809924709942615_0.7733864674882602_-0.010864153839501638,0.337518115540374_0.6939135327401749_-0.005183950352463758,0.3752762657950551_0.615694283568257_0.0009969093367262324,0.40604028936707226_0.5488379475445563_0.01350218072282773,0.2941355242599015_0.5010736896094868_0.013833355606711041,0.3302530723864472_0.39843938766929954_0.007001172683111151,0.3578723182864488_0.34088497389088657_-0.003246698541339286,0.3850957352287999_0.29371435720169486_-0.030599647150097282,0.26109751518471325_0.47144281912631664_0.007952729318989566,0.28405764142123563_0.3397279836941617_-0.0016146854853111982,0.3072616725187001_0.2567568928357462_-0.018391722059395082,0.33143371972436786_0.18977805663498462_-0.0356597146764214,NONE
0,229754,POINT_N_CLICK,4,0.2177937467027461_0.8077818330178019_-0.014498910806121595,0.2805809083101492_0.7730188043845901_-0.010787476867320457,0.33708904163044984_0.6936434137394422_-0.005562010636165648,0.3746538982828641_0.6149063461012791_-9.177383066784209e-05,0.4047957009989679_0.5474224708057256_0.01160376381673417,0.29385912889392896_0.5011108051536235_0.013632898391180145,0.3299707236333399_0.398323496333865_0.006716284101383941,0.35747052117884165_0.34083896103485894_-0.0035997390849558893,0.38455641654073647_0.29391947212572056_-0.031103655654714898,0.2605876283320052_0.4714490715566228_0.007920262280665438,0.2834717169558819_0.33951743310362953_-0.0017169709043088342,0.3064586972411869_0.25638937833758196_-0.018519769005891615,0.3303938439130392_0.1892774497616468_-0.03596993318198642,NONE
0,229787,POINT_N_CLICK,4,0.2172977915707235_0.8075964590747641_-0.013806993465854461,0.2800706269357475_0.7727430321322449_-0.010462420499231274,0.33646243990264174_0.6931992234842296_-0.005740075890409874,0.3738338173262425_0.6141584438472709_-0.0010251592102175624,0.403696902348094_0.5464390295010259_0.009916066025082281,0.2936292209160465_0.5008860513208511_0.013445498932117548,0.3296031167065071_0.3982719700750571_0.006351117150129522,0.3569743345952035_0.341122007155295_-0.004084356435391775,0.3839684278721766_0.2945712135057065_-0.03177952763122431,0.2601723397948156_0.4712970271828135_0.007860474748760542,0.282956920874581_0.3393137364838192_-0.0018695380319263765,0.30576563518972383_0.2562264552343051_-0.018786868864629217,0.3295605485152886_0.18910681765462384_-0.03649459903239029,NONE
0,229821,POINT_N_CLICK,4,0.21694754292988813_0.8076154343954315_-0.012933184465753027,0.27959944144994997_0.7725205427445228_-0.009975791327878519,0.33577736759823035_0.6930090953553769_-0.0057520773682498355,0.37308239705023355_0.6138832507443207_-0.0017629536392311789,0.40269629975437554_0.5457588376411955_0.008447753504422515,0.2934156829462161_0.5006050991724493_0.013272761216731332,0.32929055968562504_0.3980362710330376_0.00601918556780946,0.3565929242591859_0.3413199053477254_-0.00447392190158643,0.38356716640433924_0.29539564258419776_-0.032329083952761586,0.259787412498618_0.4710545969106643_0.007798899705886906,0.2824951174358251_0.3389800953271921_-0.002027518433658777,0.30528223428512563_0.2560015062990316_-0.019033279152181587,0.32909851110074406_0.18903989443131627_-0.036873451867094176,NONE
0,229854,POINT_N_CLICK,4,0.2166003096534732_0.8080010694401734_-0.012504106073369176,0.2791899429648001_0.773041272643189_-0.009752415400922048,0.33526252742323454_0.6933502689715269_-0.005768556926528885,0.3724776249460951_0.6136797378787817_-0.002154416632812861,0.4020623709382966_0.5453351451404223_0.007831050646708177,0.29327104285126615_0.5006253661879351_0.013162531583286494,0.3292944417765915_0.3979029712655933_0.005837675400506113,0.3567605919536591_0.3414096010741398_-0.00461250622797233,0.38386659389846534_0.2958993852660124_-0.032587291726237054,0.25954904120304173_0.47098768807235475_0.007781779799902492,0.28237192531424543_0.3385310067655989_-0.0020609016278016557,0.305403714683731_0.25560080730935164_-0.019087405408594483,0.3294533279426375_0.18863825876671747_-0.03691860099505626,NONE
0,229888,POINT_N_CLICK,4,0.21636041072479276_0.8085080847849269_-0.012080400930873229,0.2789323081087175_0.7737308219933354_-0.009662842974805632,0.3351596040385022_0.6937507737251952_-0.005690393474801599,0.3724431309169591_0.6134050735099651_-0.0023481974340769794,0.4022713240482295_0.5449796925741298_0.007700302157724514,0.2934179846029734_0.5003487242991487_0.013072093330841996,0.32956464182306766_0.39758533696959747_0.00565334277783287,0.3571569150206757_0.3414347885463084_-0.0048100194710749165,0.3843167071828287_0.2964839649617723_-0.03284475509624919,0.25958002576142936_0.4706403101029644_0.007740269926424069,0.28259247104325125_0.3379705881216008_-0.002120526338309287,0.30585562412506706_0.25534158129708157_-0.019316491111257453,0.33007279132902456_0.18875044885602538_-0.037110351005166714,NONE
0,229921,POINT_N_CLICK,4,0.21652317796128107_0.8093011272517696_-0.011946336723988593,0.27911029255478403_0.7742185414523954_-0.009712595224971612,0.3354574177946293_0.6941283979871142_-0.005717883608424043,0.37274365330267434_0.6135969836126596_-0.0023742584854200004,0.40294898243728355_0.5451633938755881_0.007788852217932236,0.29376281051486774_0.5002789019532807_0.013021824759659559,0.32999307784215165_0.3974352277170049_0.005564405460631469,0.35773218675592044_0.34159452664164264_-0.004942598253747445,0.38501135868144365_0.297058905158047_-0.03303421828588836,0.2598551350348027_0.47061521486780244_0.007706432453580891,0.28314279564220296_0.3376535920411649_-0.002175745232653808,0.30667616108708673_0.25528958383573047_-0.019503790437490766,0.33112365679025524_0.18904627802631813_-0.0373172163796186,NONE
0,229955,POINT_N_CLICK,4,0.21684184077562582_0.809942976043054_-0.011788443762163592,0.2795736153609659_0.7746086097312829_-0.009610104346748225,0.33590072069848725_0.6949850947744265_-0.005559893529958228,0.37299991412582784_0.614615923453238_-0.002055272934423647,0.4034558589616067_0.5459324009105596_0.008323362758270655,0.29421226977229153_0.5004850005299097_0.013036485663984132,0.33051282265007936_0.3973553794106187_0.005545369437913592,0.3584114333322724_0.34167711295531245_-0.004995039451329408,0.3858995367074993_0.29732617934036587_-0.03293502166621679,0.26032455464306126_0.47088543118112247_0.007679666458994702,0.2837820275465535_0.33758266553165933_-0.002197026204071197,0.30757605774921654_0.2555240984231071_-0.019583463310647826,0.3322970742073049_0.18964382960527387_-0.037461405979137385,NONE
0,229989,POINT_N_CLICK,4,0.21751475455905353_0.8109457615259715_-0.012502176394542276,0.28041702188548295_0.775210664793083_-0.010014351435085958,0.33695419767924273_0.6955963755517495_-0.005456359848456939,0.3740327299723847_0.6153769662291737_-0.0014138031821145708,0.40468259893724495_0.5466609149682549_0.009560500614255073,0.29485329627132445_0.5006092171025471_0.0132441884990008,0.33102279979563115_0.3976558281962349_0.0057297789268338645,0.35902158183503785_0.34265813714540844_-0.004859515109227894,0.38670273454864723_0.2990216747879055_-0.032779577551307636,0.2610852078604909_0.47112935019392144_0.007716684096599068,0.2847027539284934_0.3379381202449991_-0.0021002031294518734,0.3087674955028095_0.2563643809532989_-0.019564731132546122,0.33382377219886705_0.19097008072637914_-0.03744469760778806,NONE
0,230021,POINT_N_CLICK,4,0.2181724647485841_0.8122688391402109_-0.013598806922022677,0.2814737890362489_0.7763297089928222_-0.010379530471627573,0.3380604139123609_0.6960984655117427_-0.005157293212475269,0.37515933045465333_0.6163300291944291_-0.00012086153592221686,0.4058664142518773_0.5478080629911445_0.011735672777819159,0.2953958601882937_0.5010309442005314_0.013642130878803834,0.33161974611740397_0.3986156689313471_0.006153487619769094,0.359840685229688_0.34438928156119064_-0.004513930244101523,0.3877788093239459_0.3013435948657248_-0.032352777860977136,0.26192130096818705_0.4716252027579814_0.007816236806745883,0.2858165489889709_0.33866821947023024_-0.0019889711879105586,0.3102724178232987_0.25757871718214903_-0.019388276407368225,0.3357090846116632_0.1927681347791624_-0.0372560276899597,NONE
0,230053,POINT_N_CLICK,4,0.21887464243599802_0.813475454536656_-0.014721613935140114,0.2825173345565596_0.7774646623129712_-0.010752227888158687,0.3394422452572386_0.6964828044490365_-0.004807175264407705,0.37656978947892655_0.6171026242771742_0.0012822985008116344,0.40756595130201456_0.5493585800811785_0.01413873634809456,0.2960347784464266_0.501676899124921_0.013997584948728645,0.3324715011347221_0.39973061936596394_0.0065878726697059615,0.36098289020950725_0.3459546024721581_-0.004093277226172637,0.38914158793690945_0.3033462741984728_-0.03182132446163327,0.2628288920566694_0.472405065189097_0.00794445378012304,0.28711236018002256_0.33963279106080335_-0.0018444057935405747,0.3120416878539911_0.25891538382376794_-0.01907100623388866,0.33785183790646317_0.19463052797828295_-0.03690057629854369,NONE
0,230088,POINT_N_CLICK,4,0.22003912761552358_0.8149821000795202_-0.015807736366198335,0.2838995204257805_0.7785369311328783_-0.01101390628866492,0.34091899362591116_0.6968355155242562_-0.004194141281167278,0.3782090340691795_0.6179825316269396_0.003059088834504746,0.40983468886563207_0.5512226729142776_0.01706442278285187,0.29668355805911273_0.5022962903418069_0.014447485204370947,0.33314872090251346_0.4008287760217934_0.007101533127315216,0.36178404909845296_0.34758527716968207_-0.003600513156479797,0.3900784719181311_0.30561242532839805_-0.03129397553915525,0.26389348950745717_0.47344204512460525_0.008070020223075902,0.2885120789055842_0.34082693797635877_-0.0017545295066777051,0.31384794345526623_0.26045729852362925_-0.01868324653736575,0.34002461483734703_0.19671113052776798_-0.03634153016019573,NONE
0,230121,POINT_N_CLICK,4,0.22125281262193702_0.8164009918769708_-0.015982620179022054,0.2851850069274774_0.7797417763516151_-0.010557530692038047,0.34201819155523944_0.6974110226832294_-0.0032414681534128267,0.3794371680130951_0.6193609198251724_0.004913642723067969,0.4119071292587044_0.5539077447691052_0.01969783637252936,0.2973145073512209_0.503077238038216_0.014838906463648584,0.3337682569363205_0.40220532199541326_0.007449070463567871,0.3625495379962612_0.3494869958637059_-0.0032258052855540925,0.39104079748727893_0.30808286295024895_-0.03092052815528508,0.265034774516122_0.47470797679601906_0.008144142653079634,0.28996431667366174_0.34216500673522826_-0.0018087586110546732,0.31571993176959934_0.26193140059029624_-0.01841799409335314,0.3422900931092728_0.19852975613920965_-0.03600053554859726,NONE
